experiment,ID,anonID,importId,goal_type,first_move_serves_goal,stepwise_salience,euclidean_salience,random_stepwise_salience,random_euclidean_salience
E2,,O7xbuPqNuO,20272.0,uncover,1.0,1,1.0,8.117,7.605556824053914
E2,,Ko9qrY4I0H,67505.0,clear,1.0,1,1.0,6.45,5.082141521388443
E2,,Ko9qrY4I0H,67505.0,clear,1.0,8,6.324555320336759,6.827,5.3780521535491825
E2,,Ko9qrY4I0H,67505.0,cover,1.0,2,2.0,7.59,7.1927818646741555
E2,,Ko9qrY4I0H,67505.0,cover,1.0,1,1.0,7.522,7.122004620977511
E2,,Ko9qrY4I0H,67505.0,fill,1.0,2,2.0,6.479,5.087409644580291
E2,,Ko9qrY4I0H,67505.0,fill,1.0,3,3.0,6.486,5.114741770986979
E2,,Ko9qrY4I0H,67505.0,move,1.0,3,2.23606797749979,6.454,5.068004086037033
E2,,Ko9qrY4I0H,67505.0,move,1.0,16,15.033296378372908,6.47,5.094555214047404
E2,,Ko9qrY4I0H,67505.0,uncover,1.0,1,1.0,7.383,6.98100261062045
E2,,Ko9qrY4I0H,67505.0,uncover,1.0,1,1.0,7.533,7.176719983134432
E2,,Ko9qrY4I0H,67590.0,clear,1.0,3,2.23606797749979,6.9,5.498069037112087
E2,,Ko9qrY4I0H,67590.0,clear,1.0,7,5.385164807134504,6.747,5.37828632662835
E2,,Ko9qrY4I0H,67590.0,cover,1.0,3,2.23606797749979,8.306,7.916899566355172
E2,,Ko9qrY4I0H,67590.0,cover,1.0,1,1.0,7.98,7.608391301651487
E2,,Ko9qrY4I0H,67590.0,fill,1.0,10,9.055385138137417,6.792,5.3904249500013055
E2,,Ko9qrY4I0H,67590.0,fill,1.0,11,11.0,6.771,5.403002718630918
E2,,Ko9qrY4I0H,67590.0,move,1.0,15,14.035668847618199,6.833,5.427087675956458
E2,,Ko9qrY4I0H,67590.0,move,1.0,4,4.0,6.877,5.473249926341722
E2,,Ko9qrY4I0H,67590.0,uncover,1.0,3,3.0,8.133,7.751091607152568
E2,,Ko9qrY4I0H,67590.0,uncover,1.0,6,6.0,7.921,7.5380394872930765
E2,,qrN7TJDo6H,80393.0,clear,1.0,4,2.8284271247461903,6.979,5.529593461292315
E2,,qrN7TJDo6H,80393.0,clear,1.0,0,0.0,7.072,5.595906237772723
E2,,qrN7TJDo6H,80393.0,cover,1.0,0,0.0,8.387,7.932937032083977
E2,,qrN7TJDo6H,80393.0,cover,1.0,3,2.23606797749979,8.577,8.146760656402483
E2,,qrN7TJDo6H,80393.0,fill,1.0,4,4.0,6.865,5.437108326336445
E2,,qrN7TJDo6H,80393.0,fill,1.0,14,13.038404810405298,7.032,5.57680145272277
E2,,qrN7TJDo6H,80393.0,move,1.0,4,4.0,7.036,5.577336755129631
E2,,qrN7TJDo6H,80393.0,move,0.0,8,7.0710678118654755,7.041,5.556904604381951
E2,,qrN7TJDo6H,80393.0,uncover,1.0,0,0.0,8.374,7.949998772428681
E2,,qrN7TJDo6H,80393.0,uncover,1.0,14,13.038404810405298,8.566,8.119842240249152
E2,,jrh5ACeMgl,96815.0,clear,1.0,1,1.0,6.708,5.270988736346339
E2,,jrh5ACeMgl,96815.0,clear,0.0,4,3.1622776601683795,6.872,5.420965037144233
E2,,jrh5ACeMgl,96815.0,cover,1.0,5,5.0,8.18,7.674937725211955
E2,,jrh5ACeMgl,96815.0,cover,0.0,13,12.041594578792296,7.835,7.352276777298268
E2,,jrh5ACeMgl,96815.0,fill,1.0,3,2.23606797749979,6.849,5.385704933397901
E2,,jrh5ACeMgl,96815.0,fill,1.0,7,7.0,6.754,5.320152042571823
E2,,jrh5ACeMgl,96815.0,move,1.0,4,3.1622776601683795,6.782,5.3326605588670795
E2,,jrh5ACeMgl,96815.0,move,1.0,5,3.605551275463989,6.865,5.413752009805084
E2,,jrh5ACeMgl,96815.0,uncover,1.0,5,5.0,8.032,7.51778846759362
E2,,jrh5ACeMgl,96815.0,uncover,1.0,3,2.23606797749979,8.424,7.931088962669573
E2,,IWRfwj7XqP,71814.0,clear,1.0,1,1.0,6.529,5.001441809305154
E2,,IWRfwj7XqP,71814.0,clear,1.0,1,1.0,6.629,5.092329127170058
E2,,IWRfwj7XqP,71814.0,cover,1.0,13,13.0,7.509,7.137899947956842
E2,,IWRfwj7XqP,71814.0,cover,1.0,3,3.0,7.768,7.390577257033378
E2,,IWRfwj7XqP,71814.0,fill,1.0,3,2.23606797749979,6.69,5.147737573795227
E2,,IWRfwj7XqP,71814.0,fill,1.0,4,3.1622776601683795,6.297,4.810580152399254
E2,,IWRfwj7XqP,71814.0,move,1.0,6,6.0,6.614,5.086165943988919
E2,,IWRfwj7XqP,71814.0,move,1.0,8,6.324555320336759,6.567,5.056515054896943
E2,,IWRfwj7XqP,71814.0,uncover,1.0,7,6.082762530298219,8.028,7.6252120263627186
E2,,IWRfwj7XqP,71814.0,uncover,1.0,1,1.0,7.656,7.279751590536123
E2,,yQP6ic3qEz,13662.0,clear,1.0,2,1.4142135623730951,6.492,5.011065229185484
E2,,yQP6ic3qEz,13662.0,clear,1.0,6,4.47213595499958,6.528,5.0415863290447245
E2,,yQP6ic3qEz,13662.0,cover,1.0,2,1.4142135623730951,7.858,7.235093138604374
E2,,yQP6ic3qEz,13662.0,cover,1.0,2,1.4142135623730951,8.043,7.3998328690456185
E2,,yQP6ic3qEz,13662.0,fill,1.0,3,2.23606797749979,6.546,5.0421695090495
E2,,yQP6ic3qEz,13662.0,fill,1.0,3,2.23606797749979,6.594,5.099091599974244
E2,,yQP6ic3qEz,13662.0,move,1.0,3,2.23606797749979,6.63,5.132918047214219
E2,,yQP6ic3qEz,13662.0,move,1.0,6,4.47213595499958,6.499,5.029910627668169
E2,,yQP6ic3qEz,13662.0,uncover,1.0,0,0.0,7.86,7.249022977370448
E2,,yQP6ic3qEz,13662.0,uncover,1.0,2,1.4142135623730951,7.941,7.311677036460493
E2,,9PL5V4npY2,73406.0,clear,1.0,6,4.47213595499958,6.812,5.42677861385244
E2,,9PL5V4npY2,73406.0,clear,1.0,1,1.0,6.91,5.497402143216101
E2,,9PL5V4npY2,73406.0,cover,1.0,1,1.0,8.364,7.863171003546289
E2,,9PL5V4npY2,73406.0,cover,0.0,16,16.0,8.545,8.035614286260328
E2,,9PL5V4npY2,73406.0,fill,1.0,3,3.0,6.722,5.34669575054493
E2,,9PL5V4npY2,73406.0,fill,0.0,9,9.0,6.793,5.382956200398509
E2,,9PL5V4npY2,73406.0,move,0.0,6,4.47213595499958,6.877,5.458466234919244
E2,,9PL5V4npY2,73406.0,move,1.0,3,2.23606797749979,6.892,5.473553015022717
E2,,9PL5V4npY2,73406.0,uncover,1.0,1,1.0,8.536,8.05777075849295
E2,,9PL5V4npY2,73406.0,uncover,1.0,1,1.0,8.42,7.925422164762207
E2,,mcVpdJohlA,94317.0,clear,1.0,1,1.0,6.236,4.842078648051062
E2,,mcVpdJohlA,94317.0,clear,1.0,8,6.324555320336759,6.322,4.94996784284524
E2,,mcVpdJohlA,94317.0,cover,1.0,6,5.0990195135927845,6.953,6.6703124000679
E2,,mcVpdJohlA,94317.0,cover,1.0,9,8.06225774829855,6.895,6.609412596627287
E2,,mcVpdJohlA,94317.0,fill,1.0,3,3.0,6.429,5.023183016846115
E2,,mcVpdJohlA,94317.0,fill,1.0,2,2.0,6.333,4.9481231360672
E2,,mcVpdJohlA,94317.0,move,0.0,2,1.4142135623730951,6.149,4.7963495338195345
E2,,mcVpdJohlA,94317.0,move,1.0,7,6.082762530298219,6.349,4.982859290230455
E2,,mcVpdJohlA,94317.0,uncover,1.0,2,1.4142135623730951,7.008,6.740772226242794
E2,,mcVpdJohlA,94317.0,uncover,1.0,1,1.0,7.176,6.905387811683247
E2,,CEQoJxFG16,28567.0,clear,1.0,5,4.123105625617661,6.621,5.274446540776578
E2,,CEQoJxFG16,28567.0,clear,1.0,2,1.4142135623730951,6.584,5.247594707195988
E2,,CEQoJxFG16,28567.0,cover,1.0,7,6.082762530298219,8.422,7.991540886434702
E2,,CEQoJxFG16,28567.0,cover,1.0,2,1.4142135623730951,8.318,7.896219188997353
E2,,CEQoJxFG16,28567.0,fill,1.0,3,2.23606797749979,6.674,5.307490877001775
E2,,CEQoJxFG16,28567.0,fill,1.0,7,6.082762530298219,6.758,5.381509817572335
E2,,CEQoJxFG16,28567.0,move,1.0,5,4.123105625617661,6.773,5.387142069444133
E2,,CEQoJxFG16,28567.0,move,1.0,7,7.0,6.66,5.314161146405419
E2,,CEQoJxFG16,28567.0,uncover,1.0,0,0.0,8.184,7.747039330509544
E2,,CEQoJxFG16,28567.0,uncover,1.0,2,1.4142135623730951,8.294,7.856692115560469
E2,,vx9AAJK9V4,39232.0,clear,1.0,4,2.8284271247461903,6.768,5.3795742231115
E2,,vx9AAJK9V4,39232.0,clear,1.0,1,1.0,6.747,5.366706348594857
E2,,vx9AAJK9V4,39232.0,cover,1.0,2,2.0,7.839,7.273712146029016
E2,,vx9AAJK9V4,39232.0,cover,1.0,1,1.0,7.96,7.383161860685374
E2,,vx9AAJK9V4,39232.0,fill,1.0,2,2.0,6.843,5.432468844229931
E2,,vx9AAJK9V4,39232.0,fill,1.0,3,2.23606797749979,6.87,5.448981930289419
E2,,vx9AAJK9V4,39232.0,move,1.0,5,4.123105625617661,6.743,5.32210797915358
E2,,vx9AAJK9V4,39232.0,move,1.0,4,2.8284271247461903,6.785,5.3656931235198035
E2,,vx9AAJK9V4,39232.0,uncover,1.0,12,11.045361017187261,8.092,7.523179644986904
E2,,vx9AAJK9V4,39232.0,uncover,1.0,2,1.4142135623730951,7.834,7.250817155782052
E2,,0pxDdRbq1V,36088.0,clear,1.0,5,3.605551275463989,6.871,5.357728177905621
E2,,0pxDdRbq1V,36088.0,clear,1.0,1,1.0,6.815,5.339644161841697
E2,,0pxDdRbq1V,36088.0,cover,1.0,1,1.0,8.281,7.862240053074348
E2,,0pxDdRbq1V,36088.0,cover,1.0,1,1.0,7.963,7.519382867710815
E2,,0pxDdRbq1V,36088.0,fill,1.0,2,2.0,6.87,5.342759360030336
E2,,0pxDdRbq1V,36088.0,fill,1.0,3,3.0,6.763,5.281093773529878
E2,,0pxDdRbq1V,36088.0,move,1.0,10,9.055385138137417,6.767,5.272908139163004
E2,,0pxDdRbq1V,36088.0,move,1.0,2,2.0,6.77,5.280265074602089
E2,,0pxDdRbq1V,36088.0,uncover,1.0,1,1.0,8.233,7.790302744807877
E2,,0pxDdRbq1V,36088.0,uncover,1.0,16,15.033296378372908,8.188,7.7498939275149015
E2,,voyCLp4kxH,39277.0,clear,1.0,3,2.23606797749979,6.917,5.359704364134124
E2,,voyCLp4kxH,39277.0,clear,1.0,1,1.0,6.973,5.422923858110948
E2,,voyCLp4kxH,39277.0,cover,1.0,6,5.0990195135927845,7.943,7.476606351613965
E2,,voyCLp4kxH,39277.0,cover,1.0,1,1.0,7.949,7.472741196181182
E2,,voyCLp4kxH,39277.0,fill,1.0,6,5.0990195135927845,6.949,5.418842862302845
E2,,voyCLp4kxH,39277.0,fill,1.0,4,3.1622776601683795,6.872,5.339602703927386
E2,,voyCLp4kxH,39277.0,move,1.0,7,5.0,6.917,5.383300247663887
E2,,voyCLp4kxH,39277.0,move,1.0,8,6.324555320336759,7.104,5.5186308394446835
E2,,voyCLp4kxH,39277.0,uncover,1.0,1,1.0,8.255,7.800189521461341
E2,,voyCLp4kxH,39277.0,uncover,1.0,6,5.0990195135927845,8.362,7.852981681034787
E2,,SwLumK1iN9,29690.0,clear,1.0,1,1.0,6.792,5.303500652955894
E2,,SwLumK1iN9,29690.0,clear,1.0,2,1.4142135623730951,6.783,5.287078439542359
E2,,SwLumK1iN9,29690.0,cover,1.0,6,5.0990195135927845,8.663,8.150702708169021
E2,,SwLumK1iN9,29690.0,cover,1.0,13,13.0,8.835,8.321264279313557
E2,,SwLumK1iN9,29690.0,fill,1.0,3,2.23606797749979,6.793,5.312308667377733
E2,,SwLumK1iN9,29690.0,fill,1.0,2,2.0,6.875,5.357218530374991
E2,,SwLumK1iN9,29690.0,move,1.0,3,2.23606797749979,6.718,5.233091370919656
E2,,SwLumK1iN9,29690.0,move,1.0,1,1.0,6.768,5.300278118043225
E2,,SwLumK1iN9,29690.0,uncover,1.0,3,3.0,8.63,8.137916033782552
E2,,SwLumK1iN9,29690.0,uncover,1.0,8,7.0710678118654755,8.648,8.134703205743687
E2,,z8UNTObuWf,68825.0,clear,1.0,7,5.0,6.754,5.290921557736909
E2,,z8UNTObuWf,68825.0,clear,1.0,1,1.0,6.805,5.2958417838053515
E2,,z8UNTObuWf,68825.0,cover,1.0,2,1.4142135623730951,8.326,7.863365838728552
E2,,z8UNTObuWf,68825.0,cover,1.0,2,1.4142135623730951,8.068,7.607192161817185
E2,,z8UNTObuWf,68825.0,fill,1.0,3,2.23606797749979,6.835,5.324328289112477
E2,,z8UNTObuWf,68825.0,fill,1.0,2,2.0,6.818,5.318027047552154
E2,,z8UNTObuWf,68825.0,move,1.0,4,2.8284271247461903,6.853,5.345998340719458
E2,,z8UNTObuWf,68825.0,move,1.0,3,2.23606797749979,6.96,5.425146585594631
E2,,z8UNTObuWf,68825.0,uncover,1.0,0,0.0,8.424,7.923838750692338
E2,,z8UNTObuWf,68825.0,uncover,1.0,2,1.4142135623730951,8.318,7.839231523829829
E2,,bhOqMpzkB4,27392.0,clear,1.0,1,1.0,7.138,5.6690422821866076
E2,,bhOqMpzkB4,27392.0,clear,0.0,0,0.0,7.23,5.743605844201536
E2,,bhOqMpzkB4,27392.0,cover,1.0,2,1.4142135623730951,8.454,7.9818144594607014
E2,,bhOqMpzkB4,27392.0,cover,1.0,3,2.23606797749979,8.112,7.665700654422025
E2,,bhOqMpzkB4,27392.0,fill,1.0,4,3.1622776601683795,7.129,5.65253470308457
E2,,bhOqMpzkB4,27392.0,fill,1.0,2,2.0,7.002,5.565759520852977
E2,,bhOqMpzkB4,27392.0,move,1.0,3,2.23606797749979,7.029,5.593305791277093
E2,,bhOqMpzkB4,27392.0,move,1.0,5,3.605551275463989,7.187,5.702073373681523
E2,,bhOqMpzkB4,27392.0,uncover,1.0,1,1.0,8.463,7.987331757642535
E2,,bhOqMpzkB4,27392.0,uncover,0.0,1,1.0,8.702,8.23638022405237
E2,,lrfSi9VQ0M,51325.0,clear,1.0,7,5.385164807134504,6.805,5.393200421150059
E2,,lrfSi9VQ0M,51325.0,clear,1.0,1,1.0,6.761,5.314940566839811
E2,,lrfSi9VQ0M,51325.0,cover,-1.0,6,5.0990195135927845,8.676,8.160644375053499
E2,,lrfSi9VQ0M,51325.0,cover,1.0,1,1.0,8.452,7.964162571813059
E2,,lrfSi9VQ0M,51325.0,fill,1.0,6,5.0990195135927845,6.752,5.357280597568733
E2,,lrfSi9VQ0M,51325.0,fill,1.0,4,3.1622776601683795,6.828,5.385792940590708
E2,,lrfSi9VQ0M,51325.0,move,1.0,3,2.23606797749979,6.795,5.383458414766255
E2,,lrfSi9VQ0M,51325.0,move,0.0,8,6.324555320336759,6.81,5.377322457901051
E2,,lrfSi9VQ0M,51325.0,uncover,1.0,1,1.0,8.523,7.989987337109768
E2,,lrfSi9VQ0M,51325.0,uncover,1.0,6,5.0990195135927845,8.48,7.974425916269091
E2,,oZw8BKdnyU,74045.0,clear,1.0,5,3.605551275463989,6.99,5.517466904850373
E2,,oZw8BKdnyU,74045.0,clear,1.0,1,1.0,6.942,5.492823510923494
E2,,oZw8BKdnyU,74045.0,cover,1.0,1,1.0,8.605,7.895728519656364
E2,,oZw8BKdnyU,74045.0,cover,1.0,2,1.4142135623730951,8.127,7.453669081049887
E2,,oZw8BKdnyU,74045.0,fill,1.0,4,3.1622776601683795,6.986,5.516328938381359
E2,,oZw8BKdnyU,74045.0,fill,1.0,3,2.23606797749979,6.89,5.463624430845996
E2,,oZw8BKdnyU,74045.0,move,1.0,4,3.1622776601683795,6.999,5.526070070132018
E2,,oZw8BKdnyU,74045.0,move,1.0,3,3.0,6.953,5.534894040381161
E2,,oZw8BKdnyU,74045.0,uncover,1.0,2,1.4142135623730951,8.527,7.827178049030346
E2,,oZw8BKdnyU,74045.0,uncover,1.0,12,11.045361017187261,8.406,7.715746496880182
E2,,hTJWjRW5Kp,66473.0,clear,1.0,2,1.4142135623730951,6.729,5.230350745696413
E2,,hTJWjRW5Kp,66473.0,clear,1.0,5,4.123105625617661,6.918,5.392730039958381
E2,,hTJWjRW5Kp,66473.0,cover,1.0,0,0.0,8.098,7.632769992364008
E2,,hTJWjRW5Kp,66473.0,cover,1.0,5,4.123105625617661,7.94,7.471719648210853
E2,,hTJWjRW5Kp,66473.0,fill,1.0,3,2.23606797749979,6.863,5.35712721747582
E2,,hTJWjRW5Kp,66473.0,fill,1.0,2,2.0,6.791,5.3024165198991025
E2,,hTJWjRW5Kp,66473.0,move,1.0,3,2.23606797749979,6.858,5.333782646996395
E2,,hTJWjRW5Kp,66473.0,move,1.0,7,6.082762530298219,6.939,5.415826809945052
E2,,hTJWjRW5Kp,66473.0,uncover,1.0,0,0.0,8.288,7.837363392421482
E2,,hTJWjRW5Kp,66473.0,uncover,1.0,6,6.0,8.357,7.886372598457147
E2,,PBMDc6nhdk,58692.0,clear,1.0,7,6.082762530298219,6.708,5.40022375628303
E2,,PBMDc6nhdk,58692.0,clear,1.0,1,1.0,6.731,5.410390108936871
E2,,PBMDc6nhdk,58692.0,cover,1.0,4,3.1622776601683795,8.578,8.306303404051553
E2,,PBMDc6nhdk,58692.0,cover,1.0,2,1.4142135623730951,8.578,8.304508889755137
E2,,PBMDc6nhdk,58692.0,fill,1.0,2,2.0,6.852,5.52347338244727
E2,,PBMDc6nhdk,58692.0,fill,1.0,3,3.0,6.814,5.483989817073458
E2,,PBMDc6nhdk,58692.0,move,1.0,4,3.1622776601683795,6.727,5.406390121276612
E2,,PBMDc6nhdk,58692.0,move,1.0,4,3.1622776601683795,6.884,5.526059167056738
E2,,PBMDc6nhdk,58692.0,uncover,1.0,2,1.4142135623730951,8.395,8.115026249403021
E2,,PBMDc6nhdk,58692.0,uncover,1.0,1,1.0,8.423,8.144139110153034
E2,,swasP9unGC,49030.0,clear,1.0,0,0.0,6.213,4.848958570696823
E2,,swasP9unGC,49030.0,clear,1.0,2,1.4142135623730951,6.353,4.95086298808411
E2,,swasP9unGC,49030.0,cover,1.0,3,3.0,7.835,7.524272170977443
E2,,swasP9unGC,49030.0,cover,1.0,7,7.0,8.196,7.890256737130585
E2,,swasP9unGC,49030.0,fill,1.0,3,2.23606797749979,6.143,4.756237951690421
E2,,swasP9unGC,49030.0,fill,1.0,2,2.0,6.237,4.827573395889156
E2,,swasP9unGC,49030.0,move,1.0,4,4.0,6.314,4.900134702717337
E2,,swasP9unGC,49030.0,move,1.0,3,2.23606797749979,6.15,4.751434320101105
E2,,swasP9unGC,49030.0,uncover,1.0,4,4.0,7.976,7.676040366382605
E2,,swasP9unGC,49030.0,uncover,1.0,6,6.0,8.041,7.737681545134035
E2,,2V7NZvsXpY,26365.0,clear,1.0,1,1.0,6.669,5.216548489103552
E2,,2V7NZvsXpY,26365.0,clear,1.0,6,5.0990195135927845,6.704,5.23812986226975
E2,,2V7NZvsXpY,26365.0,cover,1.0,6,6.0,8.21,7.756513276249471
E2,,2V7NZvsXpY,26365.0,cover,1.0,2,2.0,8.215,7.7777821835954555
E2,,2V7NZvsXpY,26365.0,fill,1.0,2,2.0,6.69,5.22657568513265
E2,,2V7NZvsXpY,26365.0,fill,1.0,3,3.0,6.724,5.253347927285494
E2,,2V7NZvsXpY,26365.0,move,1.0,3,3.0,6.701,5.242869606209762
E2,,2V7NZvsXpY,26365.0,move,1.0,2,2.0,6.781,5.290376161314401
E2,,2V7NZvsXpY,26365.0,uncover,1.0,6,6.0,8.589,8.153952588635171
E2,,2V7NZvsXpY,26365.0,uncover,1.0,1,1.0,8.358,7.923342834945715
E2,,2V7NZvsXpY,58601.0,clear,1.0,2,2.0,6.943,5.46615375528111
E2,,2V7NZvsXpY,58601.0,clear,1.0,6,4.47213595499958,6.946,5.467636977239807
E2,,2V7NZvsXpY,58601.0,cover,1.0,1,1.0,8.491,8.228801664152986
E2,,2V7NZvsXpY,58601.0,cover,1.0,4,4.0,8.189,7.911684134350567
E2,,2V7NZvsXpY,58601.0,fill,1.0,2,2.0,7.103,5.603424398004132
E2,,2V7NZvsXpY,58601.0,fill,1.0,2,2.0,6.949,5.462268612823556
E2,,2V7NZvsXpY,58601.0,move,1.0,5,5.0,7.051,5.55651351503204
E2,,2V7NZvsXpY,58601.0,move,1.0,7,5.385164807134504,6.871,5.3925169297587106
E2,,2V7NZvsXpY,58601.0,uncover,1.0,2,2.0,8.419,8.168276425586829
E2,,2V7NZvsXpY,58601.0,uncover,1.0,14,13.038404810405298,8.326,8.038946745170627
E2,,5yJeBOxt2z,20340.0,clear,1.0,1,1.0,6.594,5.15266739431815
E2,,5yJeBOxt2z,20340.0,clear,1.0,1,1.0,6.666,5.210754544497794
E2,,5yJeBOxt2z,20340.0,cover,1.0,2,2.0,8.617,8.158997469137494
E2,,5yJeBOxt2z,20340.0,cover,1.0,0,0.0,8.551,8.10537371086535
E2,,5yJeBOxt2z,20340.0,fill,1.0,3,2.23606797749979,6.93,5.442782053913168
E2,,5yJeBOxt2z,20340.0,fill,1.0,3,3.0,6.684,5.229947935423332
E2,,5yJeBOxt2z,20340.0,move,1.0,5,3.605551275463989,6.737,5.271413589089795
E2,,5yJeBOxt2z,20340.0,move,1.0,10,8.246211251235321,6.664,5.227111152580647
E2,,5yJeBOxt2z,20340.0,uncover,1.0,0,0.0,8.71,8.25711999771717
E2,,5yJeBOxt2z,20340.0,uncover,1.0,2,2.0,8.571,8.107385676480238
E2,,rsPPI1tuX1,37196.0,clear,1.0,5,3.605551275463989,6.654,5.203640593445587
E2,,rsPPI1tuX1,37196.0,clear,1.0,2,1.4142135623730951,6.746,5.257944600113291
E2,,rsPPI1tuX1,37196.0,cover,1.0,1,1.0,7.844,7.40361402522711
E2,,rsPPI1tuX1,37196.0,cover,1.0,2,2.0,7.97,7.508603813665003
E2,,rsPPI1tuX1,37196.0,fill,1.0,4,3.1622776601683795,6.724,5.2443094692278
E2,,rsPPI1tuX1,37196.0,fill,1.0,5,4.123105625617661,6.556,5.151166577493879
E2,,rsPPI1tuX1,37196.0,move,0.0,10,10.0,6.65,5.177766840562898
E2,,rsPPI1tuX1,37196.0,move,1.0,5,5.0,6.871,5.376347125280056
E2,,rsPPI1tuX1,37196.0,uncover,1.0,1,1.0,7.831,7.371493683020383
E2,,rsPPI1tuX1,37196.0,uncover,1.0,1,1.0,7.824,7.381154259590958
E2,,nYJv19bFt7,53463.0,clear,1.0,5,3.605551275463989,6.887,5.377334248002591
E2,,nYJv19bFt7,53463.0,clear,1.0,2,1.4142135623730951,6.955,5.426176976763409
E2,,nYJv19bFt7,53463.0,cover,0.0,1,1.0,8.196,7.683411127282439
E2,,nYJv19bFt7,53463.0,cover,0.0,1,1.0,8.332,7.822413570868587
E2,,nYJv19bFt7,53463.0,fill,1.0,2,2.0,6.952,5.414548794107739
E2,,nYJv19bFt7,53463.0,fill,1.0,8,8.0,6.933,5.405071476676873
E2,,nYJv19bFt7,53463.0,move,1.0,4,4.0,6.882,5.364904894264819
E2,,nYJv19bFt7,53463.0,move,1.0,2,2.0,6.988,5.439829195554945
E2,,nYJv19bFt7,53463.0,uncover,0.0,1,1.0,8.35,7.843716118422548
E2,,nYJv19bFt7,53463.0,uncover,1.0,1,1.0,8.227,7.716268735907019
E2,,PL4Rf5BEJj,14189.0,clear,1.0,1,1.0,6.887,5.364585543709567
E2,,PL4Rf5BEJj,14189.0,clear,1.0,6,4.47213595499958,6.957,5.436070772395265
E2,,PL4Rf5BEJj,14189.0,cover,0.0,15,15.0,8.06,7.666030839779845
E2,,PL4Rf5BEJj,14189.0,cover,1.0,1,1.0,8.5,8.039641693120938
E2,,PL4Rf5BEJj,14189.0,fill,1.0,3,2.23606797749979,6.786,5.278942922957574
E2,,PL4Rf5BEJj,14189.0,fill,1.0,3,2.23606797749979,6.844,5.336077527935146
E2,,PL4Rf5BEJj,14189.0,move,0.0,1,1.0,6.844,5.3501624453207
E2,,PL4Rf5BEJj,14189.0,move,0.0,7,5.385164807134504,6.757,5.281535384846196
E2,,PL4Rf5BEJj,14189.0,uncover,1.0,8,8.0,8.337,7.870261248042574
E2,,PL4Rf5BEJj,14189.0,uncover,1.0,2,2.0,8.108,7.668433919810315
E2,,l41mv26pMA,66473.0,clear,0.0,0,0.0,6.586,5.119285704459427
E2,,l41mv26pMA,66473.0,clear,1.0,5,4.123105625617661,6.76,5.271579531108796
E2,,l41mv26pMA,66473.0,cover,1.0,4,3.1622776601683795,8.326,7.862561996794633
E2,,l41mv26pMA,66473.0,cover,1.0,8,7.0710678118654755,8.303,7.827572456818702
E2,,l41mv26pMA,66473.0,fill,1.0,3,3.0,6.827,5.319317491005209
E2,,l41mv26pMA,66473.0,fill,1.0,4,4.0,6.87,5.341985366531157
E2,,l41mv26pMA,66473.0,move,0.0,6,4.242640687119285,6.742,5.229501149006301
E2,,l41mv26pMA,66473.0,move,1.0,5,4.123105625617661,6.934,5.410630597325444
E2,,l41mv26pMA,66473.0,uncover,1.0,0,0.0,8.162,7.6765899254607195
E2,,l41mv26pMA,66473.0,uncover,1.0,6,6.0,7.966,7.491806502644933
E2,,Ipv4N8dbwC,91484.0,clear,1.0,1,1.0,6.706,5.285473459342477
E2,,Ipv4N8dbwC,91484.0,clear,1.0,1,1.0,6.711,5.268353162412528
E2,,Ipv4N8dbwC,91484.0,cover,1.0,4,3.1622776601683795,8.298,7.95648966114314
E2,,Ipv4N8dbwC,91484.0,cover,1.0,2,1.4142135623730951,8.314,7.942654803670834
E2,,Ipv4N8dbwC,91484.0,fill,1.0,3,2.23606797749979,6.684,5.254006264001086
E2,,Ipv4N8dbwC,91484.0,fill,1.0,2,2.0,6.583,5.1939101845847055
E2,,Ipv4N8dbwC,91484.0,move,1.0,5,4.123105625617661,6.892,5.426428204401394
E2,,Ipv4N8dbwC,91484.0,move,1.0,2,2.0,6.63,5.210254245927681
E2,,Ipv4N8dbwC,91484.0,uncover,1.0,4,3.1622776601683795,8.327,7.972906133132259
E2,,Ipv4N8dbwC,91484.0,uncover,1.0,1,1.0,8.279,7.927819752777348
E2,,xJ0E0TGFBa,92567.0,clear,1.0,6,4.47213595499958,6.567,5.120750551762367
E2,,xJ0E0TGFBa,92567.0,clear,1.0,2,1.4142135623730951,6.765,5.275301267314451
E2,,xJ0E0TGFBa,92567.0,cover,-1.0,3,2.23606797749979,7.98,7.654044965243871
E2,,xJ0E0TGFBa,92567.0,cover,1.0,3,2.23606797749979,7.953,7.62755791433973
E2,,xJ0E0TGFBa,92567.0,fill,1.0,3,2.23606797749979,6.794,5.291121928353027
E2,,xJ0E0TGFBa,92567.0,fill,1.0,3,3.0,6.957,5.419440587490421
E2,,xJ0E0TGFBa,92567.0,move,1.0,6,6.0,6.776,5.296931982219706
E2,,xJ0E0TGFBa,92567.0,move,0.0,6,5.0990195135927845,6.798,5.302653935758192
E2,,xJ0E0TGFBa,92567.0,uncover,1.0,3,2.23606797749979,8.095,7.785985098059969
E2,,xJ0E0TGFBa,92567.0,uncover,1.0,3,3.0,8.198,7.873707228916641
E2,,WRpAxzHUsf,13662.0,clear,1.0,2,1.4142135623730951,6.537,5.0406322033344475
E2,,WRpAxzHUsf,13662.0,clear,1.0,6,4.47213595499958,6.568,5.078090475164925
E2,,WRpAxzHUsf,13662.0,cover,1.0,2,1.4142135623730951,7.703,7.097000714384349
E2,,WRpAxzHUsf,13662.0,cover,0.0,6,5.0990195135927845,7.853,7.237651377198841
